0	15
0	231
0	370
0	409
0	432
0	526
0	561
0	584
0	608
0	621
0	625
0	664
0	769
0	814
0	854
0	888
0	968
1	29
1	55
1	72
1	248
1	268
1	294
1	395
1	427
1	514
1	650
1	733
1	786
1	923
2	148
2	320
2	371
2	374
2	433
2	468
2	490
2	505
2	517
2	536
2	588
2	600
2	624
2	658
2	718
2	749
2	755
2	775
5	8
5	16
5	25
5	51
5	67
5	76
5	90
5	113
5	117
5	152
5	161
5	185
5	197
5	203
5	224
5	226
5	228
5	233
5	236
5	261
5	270
5	273
5	274
5	306
5	307
5	309
5	315
5	328
5	332
5	341
5	342
5	345
5	363
5	368
5	372
5	374
5	385
5	391
5	433
5	442
5	449
5	490
5	491
5	498
5	505
5	506
5	509
5	516
5	517
5	529
5	536
5	545
5	555
5	581
5	583
5	586
5	587
5	599
5	600
5	603
5	614
5	615
5	642
5	661
5	668
5	674
5	683
5	698
5	711
5	718
5	723
5	736
5	748
5	752
5	755
5	760
5	762
5	766
5	795
5	800
5	810
5	845
5	846
5	857
5	867
5	884
5	889
5	898
5	918
5	920
5	927
5	928
5	933
5	946
5	952
5	961
5	990
5	992
6	277
8	67
8	317
8	341
8	342
8	374
8	385
8	391
8	491
8	498
8	505
8	509
8	517
8	577
8	581
8	587
8	600
8	644
8	661
8	674
8	706
8	736
8	766
8	776
8	802
8	840
8	898
8	927
8	961
8	992
13	25
13	84
13	144
13	177
13	189
13	270
13	351
13	446
13	544
13	549
13	558
13	679
13	738
13	743
13	798
13	911
13	935
14	54
14	65
14	136
14	422
14	446
14	473
14	617
14	743
14	861
14	941
15	58
15	231
15	311
15	357
15	370
15	409
15	423
15	432
15	526
15	537
15	561
15	562
15	579
15	582
15	584
15	608
15	621
15	625
15	637
15	664
15	794
15	854
15	968
15	972
16	113
16	148
16	307
16	309
16	363
16	371
16	374
16	433
16	477
16	479
16	490
16	491
16	498
16	505
16	536
16	581
16	600
16	624
16	644
16	658
16	661
16	674
16	693
16	706
16	718
16	749
16	755
16	775
16	776
16	917
16	961
19	66
19	113
19	185
19	197
19	273
19	274
19	306
19	317
19	345
19	347
19	374
19	385
19	391
19	442
19	449
19	491
19	509
19	517
19	587
19	642
19	674
19	736
19	766
19	810
19	927
19	928
19	933
19	961
23	224
24	118
24	168
24	230
24	343
24	389
24	410
24	488
24	606
24	631
24	713
24	741
24	756
24	771
24	930
25	45
25	54
25	73
25	84
25	117
25	136
25	154
25	161
25	177
25	185
25	189
25	197
25	224
25	236
25	237
25	240
25	259
25	270
25	274
25	281
25	283
25	308
25	328
25	342
25	345
25	356
25	368
25	372
25	387
25	391
25	422
25	441
25	442
25	446
25	447
25	449
25	473
25	506
25	509
25	516
25	544
25	549
25	554
25	555
25	586
25	599
25	603
25	617
25	642
25	668
25	679
25	708
25	723
25	736
25	738
25	743
25	748
25	752
25	762
25	766
25	798
25	845
25	861
25	876
25	885
25	889
25	898
25	899
25	911
25	920
25	928
25	933
25	946
25	952
25	959
25	966
25	990
25	992
27	272
27	699
29	55
29	72
29	171
29	248
29	268
29	294
29	395
29	427
29	514
29	650
29	727
29	733
29	786
29	923
33	50
33	66
33	176
33	306
33	332
33	385
33	391
33	655
33	674
33	887
33	896
35	274
35	442
35	889
37	316
37	330
37	464
37	585
37	865
37	902
37	934
40	65
40	351
40	446
40	617
40	814
40	941
41	54
41	117
41	161
41	198
41	368
41	422
41	846
44	72
44	183
44	234
44	248
44	349
44	523
44	727
45	117
45	154
45	161
45	177
45	189
45	197
45	270
45	274
45	283
45	298
45	328
45	345
45	368
45	441
45	442
45	449
45	473
45	509
45	516
45	544
45	555
45	603
45	642
45	679
45	711
45	736
45	743
45	752
45	762
45	845
45	861
45	876
45	899
45	911
45	920
45	928
45	933
45	946
45	952
45	966
45	990
45	992
50	67
50	306
50	391
50	810
50	917
50	961
51	113
51	161
51	198
51	203
51	224
51	226
51	233
51	273
51	283
51	285
51	307
51	315
51	328
51	345
51	348
51	363
51	368
51	433
51	449
51	491
51	498
51	505
51	529
51	545
51	599
51	623
51	683
51	711
51	723
51	731
51	748
51	752
51	755
51	762
51	766
51	775
51	795
51	800
51	846
51	885
51	920
51	927
51	933
51	959
51	960
51	992
52	377
52	705
52	852
54	76
54	117
54	136
54	154
54	161
54	189
54	197
54	198
54	205
54	224
54	270
54	281
54	283
54	368
54	422
54	441
54	442
54	447
54	473
54	544
54	555
54	603
54	617
54	642
54	752
54	762
54	800
54	845
54	846
54	861
54	885
54	920
54	952
55	268
55	294
55	395
55	427
55	514
55	650
55	733
55	786
55	923
56	120
58	320
58	322
58	467
58	582
58	717
58	794
58	854
58	921
65	154
65	177
65	199
65	351
65	422
65	446
65	480
65	544
65	617
65	743
65	751
65	805
65	814
65	861
65	941
66	274
66	306
66	317
66	345
66	358
66	385
66	391
66	509
66	517
66	614
66	674
66	711
66	736
66	748
66	810
66	896
66	961
67	113
67	226
67	261
67	273
67	306
67	307
67	309
67	328
67	341
67	342
67	374
67	385
67	391
67	433
67	442
67	491
67	498
67	505
67	509
67	517
67	536
67	543
67	587
67	600
67	644
67	658
67	661
67	674
67	711
67	736
67	766
67	776
67	810
67	927
67	961
67	992
71	309
71	498
71	543
71	587
71	795
71	857
71	952
71	992
72	248
72	268
72	294
72	349
72	733
72	786
72	923
73	177
73	189
73	197
73	253
73	270
73	274
73	283
73	345
73	441
73	442
73	449
73	473
73	516
73	544
73	555
73	642
73	679
73	736
73	762
73	810
73	876
73	928
73	933
73	946
73	990
74	548
74	565
74	878
76	90
76	113
76	117
76	152
76	197
76	224
76	233
76	274
76	283
76	306
76	345
76	368
76	372
76	391
76	442
76	449
76	491
76	506
76	509
76	516
76	545
76	555
76	603
76	642
76	707
76	711
76	736
76	748
76	752
76	762
76	766
76	783
76	795
76	800
76	810
76	845
76	861
76	885
76	889
76	927
76	928
76	933
76	946
76	959
76	961
76	992
83	100
83	327
84	117
84	154
84	177
84	185
84	189
84	197
84	236
84	240
84	259
84	270
84	274
84	342
84	345
84	387
84	422
84	441
84	442
84	446
84	449
84	473
84	480
84	516
84	544
84	549
84	554
84	555
84	642
84	679
84	736
84	738
84	739
84	743
84	752
84	762
84	798
84	845
84	861
84	876
84	899
84	911
84	928
84	933
84	946
84	966
84	990
85	126
87	800
87	846
88	209
90	177
90	189
90	197
90	233
90	270
90	273
90	274
90	345
90	368
90	385
90	391
90	441
90	442
90	449
90	473
90	491
90	498
90	506
90	509
90	516
90	544
90	554
90	555
90	587
90	642
90	679
90	711
90	736
90	752
90	762
90	766
90	810
90	876
90	889
90	898
90	927
90	928
90	933
90	946
90	952
90	961
93	375
93	853
93	874
93	929
96	568
100	282
100	753
100	873
101	141
101	417
101	482
101	601
102	774
113	203
113	224
113	226
113	233
113	273
113	306
113	307
113	309
113	315
113	345
113	363
113	368
113	374
113	385
113	391
113	433
113	442
113	449
113	490
113	491
113	498
113	505
113	509
113	516
113	517
113	529
113	536
113	545
113	555
113	581
113	587
113	600
113	603
113	614
113	615
113	642
113	644
113	658
113	661
113	674
113	683
113	711
113	723
113	736
113	748
113	752
113	755
113	766
113	775
113	795
113	800
113	810
113	846
113	884
113	920
113	927
113	928
113	933
113	961
113	992
115	772
116	123
117	136
117	154
117	161
117	177
117	189
117	197
117	198
117	224
117	233
117	236
117	240
117	254
117	259
117	270
117	274
117	283
117	328
117	342
117	345
117	368
117	372
117	387
117	391
117	422
117	441
117	442
117	446
117	449
117	473
117	506
117	509
117	516
117	544
117	545
117	549
117	554
117	555
117	586
117	599
117	603
117	617
117	642
117	668
117	677
117	679
117	723
117	736
117	743
117	748
117	752
117	762
117	766
117	782
117	795
117	800
117	805
117	845
117	846
117	857
117	861
117	872
117	876
117	885
117	889
117	899
117	920
117	928
117	933
117	946
117	952
117	966
117	990
117	992
118	168
118	343
118	389
118	395
118	410
118	488
118	606
118	631
118	713
118	741
118	756
118	771
118	930
123	335
123	605
127	169
127	275
127	280
127	646
128	432
130	795
136	154
136	159
136	161
136	177
136	189
136	197
136	270
136	281
136	283
136	345
136	368
136	422
136	441
136	446
136	473
136	516
136	544
136	555
136	617
136	642
136	723
136	743
136	752
136	762
136	805
136	861
136	876
136	899
136	911
136	920
136	928
136	933
136	941
136	946
136	966
136	990
139	365
141	417
141	482
141	601
142	586
144	317
144	558
144	877
147	281
148	203
148	226
148	234
148	273
148	307
148	309
148	363
148	371
148	374
148	405
148	433
148	468
148	477
148	479
148	490
148	491
148	498
148	505
148	523
148	529
148	536
148	581
148	588
148	600
148	624
148	644
148	658
148	661
148	683
148	693
148	706
148	718
148	749
148	755
148	775
148	776
148	961
149	422
150	169
150	646
150	872
151	281
151	861
152	203
152	261
152	274
152	306
152	332
152	341
152	385
152	391
152	442
152	449
152	505
152	509
152	577
152	674
152	736
152	748
152	766
152	845
152	889
152	898
152	927
152	933
153	770
154	161
154	177
154	189
154	197
154	198
154	236
154	237
154	240
154	270
154	281
154	283
154	345
154	351
154	368
154	387
154	422
154	441
154	442
154	446
154	449
154	473
154	480
154	516
154	544
154	549
154	555
154	586
154	603
154	617
154	642
154	736
154	738
154	743
154	748
154	752
154	762
154	783
154	805
154	845
154	858
154	861
154	876
154	885
154	899
154	911
154	928
154	933
154	941
154	946
154	952
154	959
154	966
154	990
156	198
156	422
158	509
159	161
159	198
159	205
159	368
159	446
159	473
159	805
159	846
159	856
159	861
159	920
161	177
161	189
161	197
161	198
161	205
161	233
161	236
161	270
161	328
161	345
161	368
161	372
161	422
161	441
161	442
161	449
161	473
161	506
161	509
161	516
161	544
161	545
161	549
161	555
161	586
161	603
161	642
161	668
161	723
161	736
161	743
161	748
161	752
161	762
161	795
161	800
161	845
161	846
161	857
161	861
161	876
161	885
161	889
161	899
161	911
161	920
161	927
161	928
161	933
161	938
161	946
161	952
161	966
161	990
161	992
163	192
163	860
165	885
166	189
166	197
166	270
166	342
166	345
166	442
166	509
166	554
166	736
168	343
168	410
168	488
168	606
168	631
168	713
168	756
168	771
168	808
168	818
169	275
169	646
169	725
171	176
171	268
171	294
171	733
171	786
171	923
175	626
176	293
176	655
176	817
176	887
176	896
176	936
177	185
177	189
177	197
177	236
177	237
177	240
177	259
177	270
177	274
177	281
177	283
177	345
177	351
177	368
177	372
177	387
177	422
177	441
177	442
177	446
177	449
177	473
177	480
177	506
177	516
177	544
177	549
177	554
177	555
177	586
177	603
177	642
177	679
177	708
177	723
177	736
177	738
177	739
177	743
177	748
177	752
177	762
177	785
177	798
177	805
177	845
177	861
177	876
177	885
177	899
177	911
177	928
177	933
177	941
177	946
177	959
177	966
177	990
180	244
180	608
180	968
183	219
183	234
183	468
183	523
183	588
183	624
183	658
183	727
183	749
183	775
184	566
184	873
184	955
185	189
185	197
185	236
185	259
185	270
185	274
185	317
185	328
185	342
185	345
185	347
185	368
185	391
185	441
185	442
185	449
185	473
185	491
185	506
185	509
185	516
185	549
185	554
185	555
185	603
185	642
185	679
185	736
185	738
185	743
185	748
185	752
185	762
185	766
185	845
185	861
185	876
185	898
185	899
185	911
185	927
185	928
185	933
185	938
185	946
185	952
185	959
185	966
185	990
185	992
187	199
187	311
187	480
187	526
187	814
187	941
187	972
188	300
189	197
189	236
189	237
189	240
189	259
189	270
189	274
189	283
189	298
189	308
189	317
189	328
189	342
189	345
189	351
189	368
189	372
189	387
189	391
189	422
189	441
189	442
189	446
189	447
189	449
189	473
189	506
189	509
189	516
189	544
189	549
189	554
189	555
189	586
189	603
189	617
189	642
189	668
189	679
189	723
189	736
189	738
189	739
189	743
189	748
189	752
189	762
189	798
189	805
189	857
189	861
189	876
189	889
189	898
189	899
189	911
189	927
189	928
189	933
189	946
189	952
189	966
189	990
189	992
192	860
193	323
194	274
194	317
194	428
194	517
194	558
194	577
194	736
194	747
194	802
194	928
197	224
197	233
197	236
197	237
197	240
197	254
197	259
197	270
197	274
197	283
197	298
197	308
197	328
197	342
197	345
197	368
197	372
197	387
197	391
197	422
197	441
197	442
197	446
197	447
197	449
197	473
197	481
197	506
197	509
197	516
197	544
197	549
197	554
197	555
197	586
197	587
197	599
197	603
197	642
197	668
197	679
197	698
197	711
197	723
197	736
197	738
197	743
197	748
197	752
197	762
197	766
197	783
197	795
197	800
197	805
197	845
197	857
197	858
197	861
197	876
197	885
197	889
197	898
197	899
197	911
197	920
197	927
197	928
197	933
197	938
197	946
197	952
197	959
197	966
197	990
197	992
198	205
198	212
198	224
198	281
198	283
198	285
198	368
198	413
198	422
198	475
198	481
198	547
198	555
198	563
198	642
198	723
198	731
198	762
198	782
198	846
198	858
198	861
198	876
198	885
198	920
198	946
198	966
199	311
199	351
199	480
199	526
199	738
199	814
199	941
199	972
201	219
201	234
201	588
201	727
203	226
203	228
