0	5459
1	5460
2	5460
3	5461
4	5462
0	5463
4	5463
5	5464
6	5465
7	5466
8	5467
9	5468
10	5468
11	5469
12	5470
13	5471
6	5472
14	5472
15	5473
16	5474
17	5474
9	10
18	5475
19	5475
20	15
21	5476
22	5477
9	5478
23	5479
9	5480
24	5481
25	5482
26	5482
27	5483
28	5483
29	5484
30	5485
31	5486
32	5486
33	5486
34	5487
32	5488
9	5489
35	5490
36	5490
37	441
18	441
38	5491
39	5492
40	0
41	5493
42	5494
43	5495
44	5495
32	33
18	5496
45	5497
4	5498
9	5499
46	5500
47	5500
48	5500
49	5500
50	5500
51	5500
18	5501
4	5501
18	5502
3	5503
52	11
53	5504
9	5505
18	5506
54	5507
4	5508
55	5509
56	5510
9	5511
57	5512
58	165
9	5513
4	40
59	5514
41	45
60	5515
61	5515
62	5515
63	5516
64	5516
65	5516
66	5516
67	5516
35	4
68	5517
35	5518
23	5519
36	5520
69	5521
18	5522
70	5523
71	5524
72	5525
73	5526
74	5527
75	5528
76	5528
8	5529
77	61
71	5530
78	5531
79	5531
80	75
76	75
42	5532
81	5533
26	25
82	5534
55	5535
83	5536
84	5536
85	70
86	70
87	5537
57	5537
88	5537
89	5538
90	5539
62	5540
91	71
92	71
36	35
89	5541
78	5542
85	5543
81	6
89	5544
93	5545
80	5546
17	5547
94	5548
95	5548
96	60
97	62
96	83
87	5549
57	5549
95	5550
78	5551
88	57
98	5552
99	98
100	5553
55	5554
101	5554
88	87
9	87
102	38
55	38
101	38
103	38
17	5555
104	5556
92	85
105	5557
106	5558
107	5559
108	5559
109	5559
110	5559
111	5560
92	5561
92	5562
112	5563
84	5564
113	5565
114	90
80	76
115	76
17	5566
106	5567
91	92
116	5568
117	5569
118	115
80	115
119	100
55	103
55	1924
17	5570
120	5571
121	5572
122	5573
55	101
55	102
55	113
123	5574
124	5575
125	5576
125	5577
126	5578
127	5579
128	5580
34	5580
129	5580
130	5580
131	9
55	5581
132	5582
133	5583
134	5584
135	120
136	120
137	88
125	5585
129	34
128	34
130	34
138	5586
121	5587
139	5588
132	5589
140	133
141	133
142	133
143	5590
144	5590
145	5590
146	5590
147	5590
148	5590
149	5590
150	5590
151	5590
152	5590
153	5590
154	5590
155	5590
156	5590
157	5590
158	5590
42	5591
126	5592
159	138
160	5593
161	5593
162	5593
163	5594
164	5595
165	5596
166	5597
167	5598
168	5598
169	5598
170	5598
171	5599
172	5600
173	5600
174	5600
175	5600
170	5600
176	5601
177	5602
167	5602
170	5602
178	5603
179	5604
180	5604
181	5605
182	5606
183	5606
184	5606
185	5606
186	5606
187	5606
188	5606
189	5606
190	5606
191	5607
192	5608
167	5608
193	5609
194	5610
195	5611
196	5611
197	5612
198	5612
199	5612
200	5613
201	5614
202	5615
203	5616
204	5617
141	5617
205	5617
206	5617
207	5617
170	5617
208	5617
209	5617
177	5617
210	5617
211	5617
212	5617
213	5617
214	5617
174	5617
215	5617
216	5617
217	5617
218	5617
219	5617
220	5617
221	5618
178	5619
222	5620
223	5621
224	5621
225	5621
226	5621
227	5621
228	5621
229	5622
230	5623
231	5623
182	5623
232	5623
233	179
234	179
235	179
236	179
237	5624
193	5625
238	5625
239	5626
240	5626
241	5626
242	5626
243	5626
244	5626
245	5626
246	5626
247	5626
248	5627
170	5628
249	5628
250	5628
251	5629
252	5629
253	5630
178	5631
254	5631
143	5632
144	5632
147	5632
255	5632
150	5632
151	5632
256	5632
152	5632
153	5632
154	5632
257	5632
258	5632
158	5632
259	5632
260	5632
261	5632
262	5632
263	5632
264	5632
265	5632
266	5632
267	5632
268	5632
269	5632
270	5632
271	5632
272	5632
273	5632
274	5632
275	5632
276	5632
277	5632
278	5632
279	5632
280	5632
281	5632
282	5632
283	5632
284	5632
285	5632
286	5632
287	5632
288	5632
289	5632
290	5632
291	5632
292	5632
245	5633
293	5634
294	5634
295	5635
170	5636
254	5637
296	5637
178	5637
297	5637
206	216
298	216
299	216
300	216
301	216
302	216
303	5638
